   1 	     6.3443 
   2 	    13.4400 
   3 	    20.4854 
   4 	    27.5453 
   5 	    34.6197 
   6 	    41.7329 
   7 	    48.8524 
   8 	    55.9111 
   9 	    63.1632 
  10 	    70.3392 
  11 	    77.5627 
  12 	    84.7225 
  13 	    91.9291 
  14 	    99.2476 
  15 	   106.5300 
